,astro1,astro2,astro3,reactive1,reactive2,reactive3
Atp8a2,4.27048210875092,4.40651446780268,4.69185391211904,4.72049054782468,4.76969591251166,4.58227480122228
Mroh3,3.7990544520207,4.14514187135487,4.07055132592088,4.19863738529333,3.7315000289748,3.84833987325071
Bbox1,4.07453870867753,3.59989946524546,4.12959858234236,4.04969212950836,3.97239217770837,3.83518739483937
Ephb4,4.45074435588651,4.59036293869411,4.58686918438181,4.56782822509346,5.00147476810637,4.781063090145
Eif3g,10.2125067559084,10.1774325748437,10.138830918942,9.77207289296309,10.2527025514137,10.3384553047714
Numbl,5.66869508449999,5.55779902578849,5.44770212492977,5.49660308942972,5.93091219283285,5.38716586900147
Ggt6,4.89176683871458,4.93133874310692,4.90972203349292,4.77018847588647,4.40582450227175,4.80622479196404
Hoxc9,5.6635040168077,5.48009014127716,5.39701382202375,5.73191194576937,5.56661431969326,5.94674202432088
1700034E13Rik,3.83236943908123,3.98578697736499,3.93426657630087,4.263825304594,3.74638642415968,4.16404297679198
Wnt11,3.87164456982999,4.01562977171024,4.38089452194553,4.33096229491296,4.14714324507548,4.26129649135674
Armc9,5.82464511362549,6.1770832903418,6.15943378740124,5.77373462670478,6.22925615027794,5.94761416927105
Wbp2nl,4.66942330102457,4.9006271834107,5.1997460152273,5.08676853555706,4.94115577790263,4.77041348166177
Prr27,4.18094165947077,4.45877090753173,4.45908198297921,4.31985950082025,4.19339511939773,4.69823384496204
Egln2,9.52158426042396,9.0144003332849,9.31380337938332,9.25777590282159,9.18246452652034,9.00360110340091
Zfp865,5.37528907880253,5.37304457308298,5.68974816691103,5.77641101006262,5.42066465431485,5.75887542609333
2310067B10Rik,5.03902119316369,4.83355845583934,4.89966840895062,4.54198932641777,5.09925519536866,4.84370673097688
Grid1,3.81440762639941,3.54172364892828,3.75094232410099,3.88970177853065,4.06628160693229,4.04202461157574
Has1,4.6435419862311,4.95649579648132,4.98897101786999,5.15867865343116,4.68245522716135,4.85554827668456
Esrrb,4.74106904203998,5.18733263875721,5.15974872809955,5.19580864358567,5.10805006852043,5.30658434002224
Batf2,3.75757104249146,4.17202178290562,3.9328987944282,4.06982480858892,4.22200468829332,4.27096993600459
Zfp397,4.52000346573969,4.66876483510869,4.5684056075573,4.94335681387593,4.42264440388802,4.42937946127304
Galr3,5.03796871305031,5.34164147052373,5.42966450019491,5.5946891777337,5.28838199925575,5.50595612144691
Brinp2,3.72532719069909,4.15766592780535,4.07991202453472,4.31261936611339,4.0177094940915,4.00688329637286
Saxo1,4.04838662981788,4.44745212436971,4.26025010710112,4.28029653482518,4.20896274432047,4.60766818191526
Fam179a,5.33803907901789,5.76742504807373,5.74330610945804,5.87307307934465,5.51772658968815,5.70164255534679
Adamts10,4.56880098659915,4.71290893069772,4.4779714436038,4.94951870251143,4.5470597810859,4.89332961613938
Fam134a,8.35524779162197,8.33705387050481,8.20309726775748,8.42929368987438,8.76150251911693,8.28625679949236
Cd160,3.70960658532805,4.11935413180491,4.26868036525019,4.02712371745819,4.03748940505883,4.19286408793987
Fut4-ps1,5.57579409371572,5.5738634857588,5.7933006424,6.03706945208859,5.51206120671574,5.68946791693547
Cstf1,4.96804624549734,5.00659626552194,4.91721826899163,4.7070780936149,4.49919231191421,4.91003673222699
Emd,8.64098161345855,8.71987078386615,9.12716267593535,8.92726906621182,8.96519198482412,9.08115818865265
Cd163l1,4.44673131355402,4.68188900184352,4.67424840242188,4.80531797580535,4.44318793667135,4.93204626241432
Inpp5e,4.76928365383936,4.80524877065494,4.3714578168969,4.78633896104066,4.49363247556699,4.45766735875141
Popdc2,4.91480652505186,4.76366170549946,5.06637366811731,4.87680433803287,5.32461408591966,4.96900743700097
Lmtk3,3.86634633528039,3.96189628251562,4.10729568583618,4.35507629719631,4.06328439048614,4.31993852457069
1810065E05Rik,4.16188822927647,4.38431871507744,4.5484412691537,4.74513669771138,4.40432550673235,4.48804513602011
Nrip2,4.64601532745478,4.63527825327887,4.88562504152872,5.0458174665595,4.70034414792294,4.51358318018075
Hoga1,4.57462427792585,5.17878370048682,4.86924461597151,4.90280828892763,4.83124609970183,4.92026234337125
Sstr2,5.50920199077072,5.04109936508043,5.55578608117441,5.23414398328489,5.38500208341428,5.44833714455401
Ankrd9,3.73411423923448,4.06905480183118,3.92602618020934,4.12397897532557,3.64098981321334,4.02090699064195
Izumo2,5.15026656739347,5.04590407504623,5.35127439028105,5.5224709454387,5.2383961199168,5.01498399222189
Ndufa4l2,4.74134248530587,4.60308452552521,5.00004718955022,5.11402394107844,4.99531190128065,4.9909315817979
Mc3r,4.5684056075573,4.54847940020755,4.42881369386019,4.93448879696393,4.52735982325622,4.39357864361056
Impdh1,6.61023320202835,6.54208682586087,6.91918398152186,6.79651176917052,6.69418987146238,6.37291711159304
Emc10,10.1508621607006,10.5125388850075,10.1184026150602,10.3352267755317,10.1344522246832,10.5377000516249
Wdr38,3.85325859779589,4.01348188346512,4.37021597562716,3.9074512662028,4.20004569438743,4.02916433690482
Ncor2,4.20605085880455,4.48500115646939,4.19749633386716,4.5776438073124,4.13471531124474,4.13471531124474
Taf9b,3.91628704217965,3.97445339385164,3.86747483008681,4.05483483128521,4.36269132543176,3.84244327491287
Mitd1,4.27944881437521,4.31210219494855,4.30347391116138,4.17598503161839,3.82130367737971,4.30347391116138
Rwdd1,7.61990604014127,7.48775026568623,7.26105741339307,7.38700601924203,7.80173995184462,7.61719380585575
4930533B01Rik,4.21836349425222,4.24701422255921,4.55837929426352,4.50548570461371,4.0636581846926,4.20115666698757
4930413F20Rik,4.10466479819329,4.36310857284097,4.59634402600844,4.47227385685134,4.6295912992491,4.50293282404706
Krt32,4.39771875423927,4.31993852457069,4.5684056075573,4.71909426569313,4.18394198486351,4.34352608583236
Ppp1r12b,4.40587812561786,4.03302244421409,4.57205073463458,4.39550187890025,4.28749915299254,4.51258685310027
Arhgef1,6.52606828954682,6.44667529921088,6.092770452918,6.20949715146384,6.15175331754954,6.50083180085737
Apoa5,4.56382341150233,4.44533495907045,4.6308352508359,4.98567867238644,4.68987192196486,4.50765453059881
Plekhd1os,4.46060105268048,4.67883487550497,4.74089902365413,4.6172347220725,4.67416321968699,5.04097325152427
Slc39a13,5.5973397264969,5.75640782364053,5.92003714405911,5.75175342448911,5.42447850593169,5.91619532555194
Hmga1|Hmga1-rs1,7.54601031536728,7.16063371094043,7.34334610678125,7.04465486869625,7.369924378191,7.48615194866595
Cys1,5.02064430427178,5.01127859024384,5.00758896879826,5.20700006844285,5.13463270165236,5.50031631793537
Cdh16,4.38301448513039,4.55536889406886,4.714073756808,4.87461742980381,4.72414859678188,4.87461742980381
Krt83|Krt85,5.36033996886871,5.38753903227279,5.30390059814935,5.47295541814597,5.80254653781944,5.63807479051463
Wisp2,3.63793663962794,3.85333387077007,3.87671822234444,4.1424917083169,3.62646672002803,3.88772179815141
Ikzf5,4.62770335956574,4.19182791422793,4.5329156187975,4.35754138925628,4.2724717014021,4.14972950142319
Adat3,5.18274539929529,5.23416137790239,5.35567565699342,5.07431343983983,5.54687015240638,5.52443188316691
Nr1h3,4.40685720466183,4.31851408538238,4.39048418545369,4.70066547398208,4.10975117281181,4.35530609640769
Csf2rb2|Csf2rb,4.33146376846095,4.68245522716135,4.84279299575432,4.43439955903058,4.57647012783365,4.72120108028823
Srpk1,6.6115453174764,6.44815865756903,6.72338496124788,6.78650399025635,7.020642397138,6.72338496124788
Ndufb10,9.73152524387239,9.70733708371459,10.1410859827616,9.99317392425185,10.1274257033636,9.86908313215886
Cpsf4l,3.90451418754941,4.04535283353838,4.25480022050252,4.25258402310396,3.90609184632979,3.80925492307336
Gjd4,3.78125131495394,4.10280232292898,4.27446473149298,4.05348431446026,4.01425958866343,4.29866449203748
Serp2,3.68691105157856,4.05166096977788,3.9447714412962,4.12636280678541,4.24586238545202,3.98923114726207
Hcn2,7.12710143126468,7.26999427676876,7.43953349965192,7.55297456372324,7.19493973293464,7.57509752324074
Jsrp1,5.6354650912358,6.08538935608712,5.91083927488819,6.05008895410911,6.10454209531366,5.77734263166159
9330133O14Rik,4.2905531086268,4.13405155230035,4.36764771892275,4.62891022680196,4.59795334653922,4.33333634631547
Car15,5.2446392315691,5.23086479190693,5.3665007595057,5.67736615937347,5.13207837040106,5.36294503809198
Il1f8,3.55621133572117,4.09534393037169,3.99585824165126,3.87974202548938,4.00814105470372,3.86243550046583
Asz1,3.77218537902781,4.02364212159991,3.91818163106769,4.2550408594813,3.88911135338612,4.2075408900255
Eda,4.01357246929976,4.3714578168969,4.27592863957751,4.00434975608297,4.4507976945344,4.33510301063831
A230070E04Rik,5.38339126039414,5.41471155431168,5.67145258838614,5.8942711069401,5.50900287270776,5.6053060833843
Alox12e,4.1180798315279,4.28002181359229,4.55558272565177,4.59968950655476,4.28950508108597,4.24178748425501
Rhof,4.54792768333225,4.5353937784034,4.59090306036163,4.35923650821749,4.19181648261875,4.72870878163872
Simc1,3.67554064021207,3.87881180820898,3.89641386828751,4.12896616913456,4.15900210609524,4.10105918630794
Uba52,12.7017801013388,12.7607114852162,12.8898490231769,13.1060578339762,13.1833886445032,12.9570594104735
Lce1a2,4.16644637111502,4.33800094636801,4.52325152132415,4.39451289605679,4.72821472633273,4.47089384310002
Pcnxl2,6.91752714896063,6.65635024267324,6.54200648467684,7.03577180682403,6.95066909096501,6.78781138591091
Fat2,4.34014979060387,4.34312775781699,4.69411181776488,4.22191256669807,4.44459893471406,4.6570874411162
Htr1a,5.16734502736752,5.29921449273832,5.29489340832731,5.67051809665788,5.14421470365205,5.31404844199674
Zfpl1,4.77746584922863,4.7610563220933,4.40523967953033,4.97024062005078,4.71193237229216,4.60862902634617
Il18rap,4.89707758659184,5.15557259256124,5.06581447595729,5.47221496477404,5.19621417846184,5.19401458048128
6430571L13Rik,4.42881369386019,4.26366583165196,4.76969591251166,4.5058221809734,4.2746181338896,4.35968782174378
Prss41,3.86088841236127,4.03210964516267,3.56175316081908,3.71651179456909,3.99558353177276,4.0024164403059
Kif7,4.53160741558421,4.68911531765233,4.99219425449691,4.90169501939648,4.61918057749143,4.92831859496465
Nrl,4.10141220196122,4.04292334861019,3.8687109279533,4.20469637942785,4.10108787073617,3.69136665559747
Capn13,4.26558554962801,4.36554964147847,4.42911688188825,4.65455749220352,4.66474250851887,4.7220218505131
Top3a,4.16933387496697,4.15724280487209,4.26631784864881,4.57201390610481,4.24263395285552,4.55522815710177
Ehd2,3.71145642608071,4.12112652610041,3.66407569733746,4.0452918073088,3.76755813264955,3.93980526032498
Ube2e2,8.24247943560134,7.96687927281989,8.25466152556895,8.44164468877425,8.44275195057976,8.09949451103277
Trabd2b,4.16076812003475,4.47733925811773,4.5370461966107,4.3282569752541,4.68245522716135,4.57677608406478
Gpn1,7.53391063518224,7.25037905850018,7.38036960523189,7.14046460275366,7.40344945697388,7.6613869549077
Isy1,3.87364779684093,3.82770593302089,3.9506956355671,3.99663749938714,3.71124770841611,4.26137869245315
Il22ra1,3.86091159270215,3.96025333132155,3.93018150958319,4.0039586078908,3.66233219255191,4.23658097275001
Clta,11.5866629239894,11.2977524359943,11.1305194990518,11.5160973385093,11.6213892397363,11.42528523223
Nos1ap,6.37138472979679,6.66097398116954,6.41250007660772,6.31962187671996,6.66379620034383,6.76925303297414
Trim29,4.60937064247771,4.75445232666795,4.78414449756123,4.56447190007238,4.58109529858502,4.25897824914438
Ppp1r32,3.83915978998774,4.38879027641088,4.1507224300698,4.22682829506458,4.01308311763905,4.10248125724955
Tesk1,7.32854175644002,7.12613786387073,7.48718745487014,7.46959273119721,7.01879713752662,7.33217503409769
Abcc12,3.76920582509058,3.84526484890393,3.94361059309815,4.10271375205855,3.93077228135555,4.28544688704287
Gtsf1,3.67424258911008,4.05293597117965,3.84330868618613,4.013799888173,3.6411521118923,4.04126690112746
Vav2,4.45016724198175,4.80661900153564,4.86918620333867,4.9177341146493,4.85416626498332,4.9773194966728
Ihh,4.24031757118817,4.4937231686401,4.51264859701585,4.10885336188168,4.36746607229833,4.60546142411955
Zfp446,4.00557384157345,4.38557523189423,4.17815838750393,4.38557523189423,4.26149138569284,4.53821541322675
Itpk1,8.02066248427651,8.13993219517178,8.03353413037545,8.38627171466397,8.33378644571561,8.44873311241207
Eme1,4.1483050997573,4.58934112470089,4.47055620666277,4.28790257889465,4.37567285340854,4.64149108543051
Yjefn3,5.42307283950365,5.24034697611852,5.70387353605308,5.39920634583311,5.34150716365104,5.6762399618493
Sost,4.17919345873748,4.35223349857515,4.2420470035589,4.63299210816446,4.11744892856585,4.40682631785455
Gpatch3,5.21665666752086,5.33695817171122,5.47182747036499,5.66710486619866,5.61161440238292,5.26303099915759
Vsig2,3.76129826608502,4.15761200349063,4.20033078009815,4.19147514729096,3.88316751556199,4.13654945037389
Ttc38,4.62869244721744,4.50085257236516,4.63142260696774,4.66337595508529,4.16300829716889,4.50524477627277
Dnd1,4.24031757118817,3.87654801129534,4.37210649934099,4.30106124580599,4.11009543734701,4.33636169111277
Zfp493,4.15266248011608,4.23990316546639,3.99213078218068,3.70710538638688,3.9579665864873,4.08141769338196
Dip2a,8.61466572595599,8.17888288931272,8.56864151921041,8.55475663641316,8.24628439839368,8.34551850483835
Slc4a11,4.06341130569512,3.91421343707627,4.11811541948791,4.38896326943222,4.2840357147377,4.3522223252611
Dlx3,4.182446967858,4.16090531455398,4.19485316394736,4.54791008409862,3.97781176935416,4.20983406699495
1700125H20Rik,4.18937397993008,4.26030407367752,4.44877843893294,4.05483483128521,4.0898166652021,4.50455141725299
Izumo1r,4.3459848951207,4.76524183182712,4.7110491634202,4.86724175676771,4.67781177486265,4.81489219253312
Elf4,4.32657972249848,4.37508930172518,4.22812515102163,4.71958734897109,4.60298344295093,4.52902761194394
Rasgef1c,5.68205220665153,5.33562276354609,5.57779233080727,5.19197361309913,5.54171500331924,5.33510306831614
Cabp5,4.17868307124836,4.20395948448258,4.2691000898601,4.611995462599,4.56065134623282,4.31506378044083
Ass1|Gm5424,3.99624648842174,4.22472976516333,3.87754952685613,4.22194852749055,3.77168380235658,4.10076975151112
Yipf7,5.12496431363517,5.27928991332766,5.39642322531177,5.52816883217109,5.02424094240983,5.35567086037089
Ccdc3,5.18892308247048,5.22732901238616,5.612570709575,5.58216217828714,5.31319580321318,5.26969946010962
Tfeb,6.31508602671767,6.38165105866047,6.46838874875619,6.64830390805463,6.32220373853525,6.76265798790904
Frs3os,3.9498192459849,3.93423451308176,3.83809798610324,4.2746421674238,4.09600522391351,3.76457466072277
Thada,4.24401873614725,4.61536328462264,4.63605515283222,4.45760407972004,4.31217028086871,4.6880513794643
Arid3a,5.18183659744782,5.60762001503756,5.42294769669326,5.19747253455847,5.19975136158305,5.14045678628889
Fam160a1,4.1957317430577,4.46044982576927,4.37121692727898,4.11217904443121,4.52667317300015,4.56944852120846
Tbx5,4.88522101790564,5.29015589810813,5.39753041779688,5.3086673012317,5.27241392008195,5.1177039861682
Trim80,3.80868005733265,4.05167192368389,4.05031353287738,4.37462072449822,4.11799705008114,4.16226413459831
Miip,4.71166263949208,4.98960872105017,5.25520144578725,5.12462106278224,4.93358711906056,4.98151746233324
Slx4,5.38294521313443,4.99351761979977,5.39836870203906,5.39951406066599,5.45957324290428,5.50422492234593
Wnt3a,4.42881369386019,4.82800154049306,4.79529122298248,4.95860210665468,4.64813668476011,4.80858622062444
Acap1,3.77978821335012,4.02710573733349,3.76212251709848,4.17011429925208,4.18082106743669,4.03539118697987
Brs3,4.701915188962,5.02526105714569,4.81235393407767,4.93187757320584,5.08103001528049,4.61710359940635
1810044D09Rik,6.5215082074702,6.54685528812302,6.77736258801633,6.86311019634727,6.47534284724088,6.87966491755001
Gpr137,6.87292494264273,6.52484307715759,6.60892691864599,6.30954059489053,6.51528709150436,6.52699206989706
Pigv,5.03928776515787,5.15576717076942,5.28901612871779,4.93445420615384,5.11127703199084,5.44770212492978
E430016F16Rik,3.99073917434631,4.17467577555578,4.33008741567773,4.07309048239095,4.38040485944296,3.92702175430066
Rpl10a,11.9173346164181,11.8627988841492,11.8302616323145,12.3358146652472,11.977363350088,11.9632441819069
Stat5a,3.93731052996056,3.84089347708418,4.0086679051508,3.97282505990707,3.88520353621023,4.35159588533927
Ptk7,3.73568993219755,4.05131608791197,4.28242803429018,3.90470135638002,4.07224205516531,3.98618545482885
Tmem132e,4.6883096258098,5.12267379624473,5.1309018594973,5.04427022242872,5.05871747181979,5.20520791636893
Gm4559|Krtap5-1,5.83465265754604,6.15125948120625,6.07504702059278,6.20632097518,5.83946778497083,6.25232793338228
Sprr3,3.73734119072912,3.64821463717662,4.12028686041566,3.97244260894581,3.99424023446807,3.76557854914637
Prkch,4.84384580440811,4.74158662252243,5.1007560929519,4.9047174007859,5.06875393418801,5.23001842558928
Ttll3,4.22033733703783,4.1982810802668,4.59319412798501,4.56610777501546,4.45378752423886,4.58073485951616
Fcgbp|9530053A07Rik,5.08656870191673,5.34324635179131,5.49558217776578,5.52746916929289,5.38321090093972,5.13868298942674
Ager,3.82346496068697,3.9956515008303,4.28682458648611,3.90279555317702,3.92545558928435,4.19878525523652
Gdf11,4.47443173903491,4.4413084449636,4.40673539595474,4.87111571923116,4.52000346573969,4.37835626494866
5730488B01Rik,3.69276415239549,4.16704896318478,4.12542104909558,3.98389804619054,4.09379501646623,4.15917724062826
5730480H06Rik,4.59381884207288,4.53218969237076,4.76027329199343,4.54323674321544,4.20349887663576,4.53588119861345
Gnb3,3.65489448612218,3.97364436265525,4.14968967067089,3.86423203556192,3.70100781010121,3.87695012201955
Olfml2b,3.80226832831713,3.82700739668626,4.1456366293005,4.21966640100159,3.84420833705156,3.88092743702313
Serpina10,3.82758938814985,4.09595739952788,3.94964765619916,4.29903429220837,3.84771717811049,3.89545498779224
Kcnmb2,3.99009120625914,3.66083479678338,3.81097324963733,4.1430325781872,3.97865120212889,4.09505053105582
Slc22a13,4.80607000987295,4.82225161229449,4.9140647452871,4.8291380171036,4.68936485614289,5.21810658196647
Gm29766,3.77631899778895,3.79747548848392,4.04468700916697,4.22380496578879,3.90860372414093,3.78032232386561
Kcnj3,4.12479381221004,3.95226201521031,4.43973719559958,4.3742441474431,4.33344182031366,4.2255321093248
Lypla1,4.42881369386019,4.3714578168969,4.77846600738382,4.63150452951227,4.28541123592736,4.47933240013092
Tlx2,5.20144375716574,4.95975330371252,5.45791217696044,5.30976033629972,5.40970038937317,5.3476728106362
Slc35g1,3.55082750824107,3.86209560204496,4.01633999845258,3.85131642064015,4.05374546402263,3.94546681803146
Mettl7a2|Mettl7a1|Mettl7a3|Methig1,4.28537804571296,4.67124616690403,4.49519195777813,4.42020471429604,4.20469637942785,4.6018913574086
Itga10,3.97227035836321,4.16604903798248,4.34060994089596,4.24000486898947,4.06542267389251,4.46460097348755
Sprr2k,4.47851014846008,4.41301247500915,4.64094043018598,4.39516720510071,4.10459732627734,4.51882430270722
Plekhg5,5.93327580072098,5.96141002431852,5.80066248433033,5.71051689343401,5.56398743738685,6.04977422431865
Calm4,3.96010440769212,3.77441337041741,4.20987935990987,4.11831378743484,3.99648276832749,4.26139976097399
Slc6a18,3.92426479668263,4.10010830078428,4.17788915904067,4.28115412505272,3.83981734102024,4.255966930781
Lce3a|Lce3f|Lce3b|Lce3e|Lce3c|Lce3d,5.78530096417133,6.17575560353085,6.15436462418099,6.08289965587757,5.76807335962481,6.01683815656718
Fam71f1,4.30845810327684,4.22310550563318,4.60776204080492,4.21527102656546,4.13543628507977,4.12028686041566
Fam53a,5.4767268658388,5.65617846137383,5.80224777991775,5.50069663223874,5.83584583669734,5.90178630322136
Smtnl2,6.09314798342821,6.15789267867073,6.41369044524937,6.3662899767372,5.94394448613192,6.0923249287141
4930562C15Rik,4.04931591797634,4.00645712385933,3.89663458354747,4.2543903402694,4.2100859224977,4.37921288385793
Pou2f3,4.15047144418425,4.14628027132354,4.33620027457675,3.95344425336348,3.88642519540359,4.29019182250597
Arhgap10,3.78044704022025,4.04229793208505,4.14357665344161,4.18655351853859,3.81683543630196,3.83753303890665
Kdm4b,5.01834957895711,5.16968438496876,5.06811812524682,5.31756797122084,5.5070454237521,5.19435138304308
Elfn2,5.72160374542924,5.82935220479534,5.78287020892735,5.47746350164721,5.81407742441881,5.42594310058309
Zfp385a,5.14016117809032,5.09879010926699,4.82327651970802,4.75701486789336,4.78851462726078,4.75068013586694
Mmp7,5.32886287842978,5.37943422222698,5.32005551521347,5.79334655905749,5.45363409361612,5.390158375877
Pcdh18,4.52890109128385,4.57850316806909,4.2951985791887,4.55866044162166,4.29602730038465,4.15033887695352
Tnfsf10,3.70467493029944,3.83099045124034,4.14062418033562,4.08542664447543,3.93990463439475,4.12666311155414
Chrnd,5.6883473411093,5.33199385375102,5.64377704285424,5.61625227232585,5.26885462158769,5.41988901698463
Klk12,4.34761808590285,4.10445120105873,4.65357956050616,4.44003556368397,4.43755008437134,4.39683351462488
Zfp777,5.01376739756453,5.27506604278359,5.49769903956757,5.4119244553536,5.13293617025045,5.24300815186499
H1fnt,4.71847799699415,4.96398102316733,4.71376264944696,4.43747433901208,4.65114780487573,4.83174928620252
LOC100862015|Gm428|LOC101055863|LOC100502896|Gm11236|Gm11237,4.23900094749261,4.43949744086702,4.57300009816608,4.56232872803875,4.13339534259282,4.43949744086702
Dock5,3.92252955805079,3.79467060152068,4.08066637240522,4.11981876400586,4.29974223624596,4.13319168785062
Efhd2,12.2205881392041,12.5928281413088,12.5693834475478,12.5752073286718,12.2987693985035,12.641760707049
Stard3,7.18661231298875,7.07228144795478,7.06937021091787,6.69468502047075,6.91333066143973,7.1033301068109
Arhgap27,5.1713593142298,5.4440563377502,5.29452155924908,5.21395019857479,5.08360949095337,5.55368685291715
AF529169,4.13095559503058,3.98110078909016,4.08204837854605,4.43118525181859,3.99599703526826,3.95958152728018
Cntrob,6.4916335093722,6.53154490624791,6.58865646826783,6.48387798360417,6.29870046190322,6.11901916739405
Slurp1,4.41100069637816,4.60810205586491,4.80607000987295,4.76814164005305,4.61657191757494,4.37960189807441
Wnt10b,4.40544353221631,4.58409394860473,4.79554022605371,4.88408367716317,4.53018064272288,4.60528833361933
Ubl4b,4.34658656538496,4.62246925136789,4.57344270305202,4.69220263223235,4.87404442471007,4.72132136629341
H1fx,5.29185164782669,4.83080814448409,4.95691201832239,4.86177923295059,4.87794987827064,5.08166760346709
Phlda1,6.80079295712321,6.40350160430683,6.84944201585465,6.7090079454186,6.48385684894781,6.6610200778086
4931406H21Rik,3.88303971370324,3.91991316307767,4.02927230268301,4.35507629719631,4.03624491991673,4.18186248652173
Foxf1,4.11850372694339,4.25124350687662,4.63979076735183,4.42026181430763,4.32895383403931,4.312660219559
Sds,5.01066250500039,5.01904284175786,5.30730470402337,5.01066250500039,5.31305061650988,5.37242294279877
Foxe3,4.19691242571294,4.12432842537921,4.38358062102314,4.52405230803452,4.54061979931458,4.4725319069704
Igfbpl1,4.60059289857679,4.4784196712134,4.5684056075573,4.59860627129821,4.96794339728916,4.52465044029122
Podn,5.55091092173393,5.66452000044627,5.9698903156811,5.80132889106644,5.61501410948706,5.94351443826691
Alx4,3.72379697169857,3.7930743993563,4.01053032595566,3.88893491923811,4.21842697047942,3.90014832438988
Slc36a3,3.85345234529111,3.97622943979282,4.29147628265947,3.79670777253714,3.96490566447683,4.06083091748354
Flt4,5.59852803450073,5.49172605488204,5.57845928569274,5.72613069591623,5.72992818645491,5.98875031378295
Slc29a1,3.99912063850793,4.08729760073771,3.97964395908987,3.60943348889554,3.83905288464359,4.02155913488348
Nup107,5.84448815632912,5.60869834320207,5.77602649706807,5.61210859364472,5.3730916602473,5.49953860673922
D17H6S56E-5,5.26980632152921,5.26168161549754,5.51726903275087,5.53342495508451,5.11774691085664,5.18204769382335
Alpl,3.99960866845057,4.46091330203869,4.27477083400422,4.05483483128521,4.31993852457069,4.27569000002199
Fbxo10,7.18388162975153,7.07558799509067,7.51311712476287,7.30304050341655,7.31591854223818,7.05371523317292
Tm4sf4,4.32218523466605,4.56103599582828,4.58155996725831,4.67560567140522,4.82691865504813,4.71909426569313
Pnldc1,3.64548846213555,3.77164829584698,4.00050155527558,4.00614584564282,3.71472589438094,4.04129263097698
Sry,3.96719564955112,4.12912166013799,4.20394073535316,3.85842827548965,3.93044164822919,4.29936061019288
1700003E16Rik,5.39333427133537,5.70119480813476,5.87590446369839,5.75403586038425,5.55639013333471,5.54928059893796
Utf1,5.39189748415888,5.4457317311895,5.5236838972363,5.83178668373612,5.55055613350487,5.74616812097183
Mynn,5.49562822833685,5.7006380306958,5.68825537882893,5.83454214136207,5.43541528521285,5.85611296903502
Aup1,5.27700782997633,5.44996862037391,5.60477012210171,5.67882593711215,5.24753932444027,5.48848422692685
Hoxa7,4.70357477486651,4.99608708649393,5.22232371483072,4.96091651384148,4.99620373864009,5.09781144816532
Pml,4.84722226053275,5.08785047633859,5.24676652736252,5.33985074953794,5.16187847258039,5.03842064405734
Ecel1,3.60022106182173,4.00196697039392,3.99846531446016,4.09826015536026,3.95211725724303,3.95025006099253
St8sia2,4.35377062376108,4.19540892604105,4.44289698285791,4.52556808355613,4.20469637942785,4.62022116628561
Ikzf3,4.07055139130083,4.16260649795954,4.30848013743761,4.57528763995143,4.23306813060769,4.28538709234969
Pvrl4,4.33020329146086,4.42514155557273,4.63070090991712,4.48398169083455,4.45191506785065,4.11851263192863
Podxl,4.2956846626224,4.47909686742942,4.51565743664757,4.49034580309565,4.82744607334888,4.51821179660714
Ggt5,4.77536463638961,5.08588106074853,5.17485302927022,4.77415242756255,4.81858224834011,4.98043905868268
Pramel1,3.88205806519609,3.87233930159269,4.13279029021015,4.15431099707358,3.97512382821063,4.30313929731463
Zhx3,5.00040601808748,4.98430435827076,5.15207977828147,5.13217292335046,4.8189780797659,4.71852353493539
Apoa1,4.03570026336514,4.05577861184721,4.31809526454931,4.32497727086413,4.26267381608166,3.91964928203437
Bod1,7.60942496150582,7.31155358398017,7.54301313881547,7.62411025474847,7.39291038247198,7.20615355606063
1700009N14Rik,4.32020868155931,4.40578948194865,4.38111776599532,4.06050310242732,4.46685528069841,4.09123059236785
Mettl13,6.94463142525942,7.13687293068386,7.1457834552502,6.96408931552246,6.9097761405297,6.68189968531029
Sox15,4.98018440618471,5.13973573220002,5.0232018044158,5.25842019646062,5.44144919095746,5.25015236491503
4932418E24Rik,4.15196446402784,3.84696268777642,4.2414341613896,4.28485097058283,4.20833974053681,4.31487952720284
Syt5,5.43107872641714,5.33986398799353,5.35015517525823,5.43960548472713,5.48717939098833,5.01547740977633
Snrpa,6.54387903719846,6.62478726813992,6.39572840118706,6.3830090209941,6.32967911632741,6.77282570478026
Aldh1a3,3.88619203366021,3.93079472794036,4.09873136469183,3.88935900199233,3.89711452776036,4.30735241033169
Clps,4.06761698733873,4.12028686041566,4.12724793635423,4.41739877777577,3.89783779637106,4.05483483128521
Lsr,4.3256245075817,4.3256245075817,4.40917112416031,4.71099860850238,4.25548875218585,4.54315942181066
Fam64a,3.77490649740737,4.01193613316451,3.7167181059355,4.14453599928232,3.77697925531735,3.9836755175939
Hmg20b,4.20987121165474,4.2764947725614,4.34156066720547,3.93841769544456,4.23505989446754,4.44010514196239
Ipo13,7.39822835549993,7.1426292930719,6.97846052725192,7.13455070919636,7.40664824797555,7.13274034023071
Ccl22,4.8609853952107,5.05868500224223,5.00866402632618,5.31753971563235,5.23973690192944,4.99355436915911
Afg3l2,5.82482190657336,5.99681197162704,6.01485526475468,5.58389137446391,5.9006239650224,5.70572968415229
Ankrd33,3.67389103354564,3.84913476629661,3.9668946751133,4.02437849904757,3.65049514970015,4.02003225018334
Smyd3,3.96316856959157,3.81987307114071,4.00107682751706,4.31260042027781,4.06459840660099,3.91272826337074
